88,37.7925,-122.41416666666667,Chambord Apartments,,
89,37.79277777777778,-122.39333333333335,Rincon Annex,,
90,37.76777777777777,-122.42055555555557,State Armory and Arsenal,,
91,37.757777777777775,-122.42333333333333,John McMullen House,,
92,37.788888888888884,-122.40305555555557,Mechanics' Institute,,
93,37.77722222222222,-122.4363888888889,Westerfeld House,,
94,37.79083333333333,-122.4063888888889,Notre Dame School (San Francisco),,
95,37.77055555555555,-122.50944444444444,Dutch Windmill,,
96,37.785,-122.4075,Flood Building,,
97,37.79416666666666,-122.40111111111112,Federal Reserve Bank Building (San Francisco),,
98,37.802499999999995,-122.40583333333333,Lillie Hitchcock Coit Tower,,
99,37.79083333333333,-122.4,Crown Zellerbach Building,,
100,37.791666666666664,-122.41027777777778,Mark Hopkins Hotel,,
101,37.7925,-122.41055555555556,Fairmont Hotel,,
102,37.74916666666667,-122.42277777777778,Frank G. Edwards House,,
103,37.78666666666666,-122.41388888888889,Islam Temple (Alcazar Theater),,
104,37.721944444444446,-122.44111111111111,Balboa High School,,
105,37.78055555555555,-122.45694444444445,Odd Fellows Columbarium,,
106,37.79833333333333,-122.42222222222223,Alhambra Theater,,
107,37.79861111111111,-122.41694444444445,Former Engine House No. 31,,
108,37.819722222222225,-122.4786111111111,Golden Gate Bridge,,
109,37.77166666666667,-122.42416666666666,Carmel Fallon Building,,
110,37.7975,-122.40666666666667,City Lights Bookstore,,
111,37.782777777777774,-122.40722222222223,Old U.S. Mint,,
112,37.79555555555555,-122.40361111111112,Drexler-Colombo Building,,
113,37.756388888888885,-122.41888888888889,New Mission Theater,,
114,37.77055555555555,-122.4675,Golden Gate Park Music Concourse,,
115,37.73555555555556,-122.50305555555556,Doggie Diner sign,,
116,37.76166666666666,-122.42722222222223,Mission High School,,
117,37.79694444444444,-122.43305555555555,Metro Theater,,
118,37.79,-122.39694444444446,Salesforce Tower,,
119,37.797,-122.403,Transamerica Pyramid,,
120,37.78972222222222,-122.39527777777778,181 Fremont,,
121,37.794,-122.4055,555 California Street,,
122,37.7925,-122.4025,345 California Center,,
123,37.7915,-122.39850000000001,Millennium Tower,,
124,37.785777777777774,-122.3921388888889,One Rincon Hill South Tower,,
125,37.79047222222222,-122.39725,50 Fremont Center,,
126,37.7935,-122.39930555555557,101 California Street,,
127,37.790499999999994,-122.40050000000001,Market Center,,
128,37.797,-122.39850000000001,Four Embarcadero Center,,
129,37.7945,-122.40200000000002,One Embarcadero Center,,
130,37.790499999999994,-122.403,44 Montgomery Street,,
131,37.79538888888889,-122.39519444444444,Spear Tower,,
132,37.790416666666665,-122.40127777777779,One Sansome Street,,
133,37.7865,-122.39316666666667,One Rincon Hill North Tower,,
134,37.791805555555555,-122.39880555555557,One Front Street,,
135,37.7925,-122.401,First Market Tower,,
136,37.7895,-122.40350000000001,McKesson Plaza,,
137,37.7935,-122.3985,425 Market Street,,
138,37.791,-122.40550000000002,One Montgomery Tower,,
139,37.791000000000004,-122.405,333 Bush Street,,
140,37.7855,-122.4115,Hilton San Francisco Tower I,,
141,37.7935,-122.39800000000001,Pacific Gas &amp; Electric Building,,
142,37.794999999999995,-122.399,50 California Street,,
143,37.79,-122.40100000000001,555 Mission Street,,
144,37.788000000000004,-122.403,St. Regis Museum Tower,,
145,37.793388888888884,-122.39947222222223,100 Pine Center,,
146,37.791999999999994,-122.39850000000001,45 Fremont Street,,
147,37.79438888888889,-122.39750000000001,333 Market Street,,
148,37.792833333333334,-122.40519444444445,650 California Street,,
149,37.78944444444444,-122.39469444444445,LUMINA I,,
150,37.78916666666667,-122.39750000000001,100 First Plaza,,
151,37.78758333333333,-122.3948888888889,340 Fremont Street,,
152,37.78955555555555,-122.39288888888889,399 Fremont Street,,
153,37.7945,-122.39950000000002,One California,,
154,37.7865,-122.4055,San Francisco Marriott Marquis,,
155,37.791999999999994,-122.403,Russ Building,,
156,37.7875,-122.4,140 New Montgomery,,
157,37.786361111111106,-122.39530555555555,Jasper,,
158,37.79127777777778,-122.39163888888889,The Infinity II,,
159,37.788777777777774,-122.39944444444446,JPMorgan Chase Building,,
160,37.78666666666666,-122.40194444444445,The Paramount,,
161,37.792222222222215,-122.39544444444445,Providian Financial Building,,
162,37.795138888888886,-122.39736111111111,Three Embarcadero Center,,
163,37.79494444444444,-122.39847222222222,Two Embarcadero Center,,
164,37.791694444444445,-122.39736111111112,350 Mission Street,,
165,37.79002777777778,-122.40311111111112,595 Market Street,,
166,37.794,-122.395,123 Mission Street,,
167,37.7915,-122.404,101 Montgomery,,
168,37.79386111111111,-122.40044444444446,Embarcadero West,,
169,37.77672222222222,-122.41919444444444,100 Van Ness Avenue,,
170,37.78991666666666,-122.39252777777779,LUMINA II,,
171,37.81722222222223,-122.3711111111111,"Administration Building, Treasure Island",,
172,37.82666666666667,-122.42277777777778,Alcatraz,,
173,37.81027777777778,-122.42277777777778,ALMA,,
174,37.79416666666666,-122.40055555555556,Apollo,,
175,37.80694444444444,-122.42277777777778,Aquatic Park Historic District,,
176,37.801111111111105,-122.40138888888889,Armour &amp; Co. Building,,
178,37.79333333333333,-122.39250000000001,Audiffred Building,,
179,37.771388888888886,-122.40194444444445,Baker and Hamilton,,
180,37.80972222222222,-122.4225,Balclutha,,
181,37.79472222222222,-122.40305555555557,Bank of Italy,,
182,37.769444444444446,-122.51027777777777,Beach Chalet,,
183,37.79222222222222,-122.42583333333334,C. A. Belden House,,
184,37.80472222222222,-122.40333333333334,Belt Railroad Engine House and Sandhouse,,
185,37.786944444444444,-122.43194444444445,Building at 1735-1737 Webster Street,,
186,37.78638888888889,-122.43055555555556,Building at 1813-1813B Sutter Street,,
187,37.780833333333334,-122.4388888888889,Building at 1840-1842 Eddy Street,,
188,37.782222222222224,-122.43861111111111,Building at 33-35 Beideman Place,,
189,37.782222222222224,-122.43861111111111,Building at 45-47 Beideman Place,,
190,37.770833333333336,-122.41000000000001,Building at 465 Tenth St.,,
191,37.78666666666666,-122.40416666666667,Building at 735 Market Street,,
192,37.796388888888885,-122.4263888888889,Burr House,,
193,37.78666666666666,-122.43222222222222,Bush Street-Cottage Row Historic District,,
194,37.80916666666666,-122.42166666666667,C. A. Thayer,,
195,37.79277777777778,-122.43472222222222,Calvary Presbyterian Church,,
196,37.77833333333333,-122.51416666666667,Camera Obscura,,
197,37.7975,-122.39555555555556,Central Embarcadero Piers Historic District,,
198,37.7925,-122.41416666666667,Chambord Apartments,,
199,37.7875,-122.4063888888889,City of Paris Building,,
200,37.78861111111111,-122.39277777777778,Coffin-Redington Building,,
201,37.802499999999995,-122.40583333333333,Coit Memorial Tower,,
202,37.79555555555555,-122.40361111111112,Colombo Building,,
203,37.791666666666664,-122.43222222222222,Dallam-Merritt House,,
204,37.76777777777777,-122.43833333333333,Delano House,,
205,37.77027777777778,-122.44638888888889,Richard P. Doolan Residence and Storefronts,,
206,37.72555555555556,-122.365,Drydock 4 Hunters Point Naval Shipyard,,
207,37.74916666666667,-122.42277777777778,Frank G. Edwards House,,
208,37.79861111111111,-122.41694444444445,Engine House No. 31,,
209,37.80972222222222,-122.42166666666667,Eureka,,
210,37.7925,-122.41055555555556,Fairmont Hotel,,
211,37.69916666666666,-123.00277777777778,Farallon Islands,,
212,37.79416666666666,-122.40111111111112,Federal Reserve Bank of San Francisco,,
213,37.79388888888889,-122.39222222222223,Ferry Station Post Office Building,,
214,37.79833333333333,-122.41666666666667,Feusier Octagon House,,
215,37.78777777777778,-122.43361111111112,Fillmore-Pine Building,,
216,37.73361111111111,-122.50638888888889,Delia Fleishhacker Memorial Building,,
217,37.79194444444444,-122.4113888888889,James C. Flood Mansion,,
218,37.79111111111111,-122.39250000000001,Folger Coffee Company Building,,
219,37.782777777777774,-122.50888888888889,Fort Miley Military Reservation,,
220,37.81083333333333,-122.47694444444444,Fort Point National Historic Site,,
221,37.78944444444444,-122.40777777777778,Four Fifty Sutter Building,,
222,37.80305555555555,-122.40222222222222,Frederick Griffing's,,
223,37.80083333333333,-122.40055555555556,Fuller Company Glass Warehouse,,
224,37.786944444444444,-122.41027777777778,Geary Theatre,,
225,37.75694444444444,-122.41305555555556,Henry Geilfuss House,,
226,37.72083333333334,-122.44638888888889,Geneva Office Building and Power House,,
227,37.79944444444444,-122.40027777777779,Daniel Gibb &amp; Co. Warehouse,,
228,37.76111111111111,-122.41833333333334,Girls Club,,
229,37.76916666666666,-122.48361111111112,Golden Gate Park,,
230,37.7725,-122.46027777777778,Golden Gate Park Conservatory,,
231,37.785555555555554,-122.42222222222223,Goodman Building,,
232,37.7875,-122.4225,Grabhorn Press Building,,
233,37.78055555555555,-122.41444444444446,Federal Office Building,,
234,37.7825,-122.40777777777778,Haas Candy Factory,,
235,37.79333333333333,-122.42472222222223,Haas-Lilienthal House,,
236,37.81861111111112,-122.36777777777777,"Hall of Transportation, Treasure Island",,
237,37.79,-122.40305555555557,Hallidie Building,,
238,37.80694444444444,-122.42,Haslett Warehouse,,
239,37.78388888888889,-122.41277777777778,Herald Hotel,,
240,37.809999999999995,-122.42222222222223,Hercules,,
241,37.78638888888889,-122.4113888888889,Hotel Californian,,
242,37.78138888888889,-122.4375,House at 1239-1245 Scott Street,,
243,37.781666666666666,-122.4375,House at 1249-1251 Scott Street,,
244,37.80083333333333,-122.40416666666667,House at 1254-1256 Montgomery Street,,
245,37.78194444444444,-122.4375,House at 1321 Scott Street,,
246,37.782222222222224,-122.4375,House at 1331-1335 Scott Street,,
247,37.77333333333333,-122.43027777777779,House at 584 Page Street,,
248,37.79,-122.4025,Hunter-Dulin Building,,
249,37.72694444444445,-122.36138888888888,Hunters Point Commercial Drydock Historic District,,
250,37.79611111111111,-122.405,International Hotel,,
251,37.77194444444444,-122.41388888888889,Jackson Brewing Company,,
252,37.79694444444444,-122.40333333333334,Jackson Square Historic District,,
253,37.81111111111111,-122.41805555555555,SS ,,
254,37.78611111111111,-122.40361111111112,Jessie Street Substation,,
255,37.770833333333336,-122.42055555555557,San Francisco Juvenile Court and Detention Center,,
256,37.788888888888884,-122.45583333333333,Koshland House,,
257,37.78805555555555,-122.41666666666667,Dr. Martin M. Krotoszyner Medical Offices and House,,
258,37.785,-122.42111111111112,Don Lee Building,,
259,37.808055555555555,-122.42083333333333,Lewis Ark,,
260,37.7575,-122.42361111111111,Liberty Street Historic District,,
261,37.78777777777778,-122.40333333333334,Lotta Crabtree Fountain,,
262,37.78861111111111,-122.41361111111112,Lower Nob Hill Apartment Hotel District,,
263,37.780833333333334,-122.38833333333334,The Lydia,,
264,37.78194444444444,-122.41083333333334,Market Street Theatre and Loft District,,
265,37.79277777777778,-122.39666666666668,Matson Building and Annex,,
266,37.797777777777775,-122.42750000000001,McElroy Octagon House,,
267,37.757777777777775,-122.42333333333333,John McMullen House,,
268,37.79111111111111,-122.40166666666667,Mills Building and Tower,,
269,37.772777777777776,-122.43833333333333,Mish House,,
270,37.76416666666667,-122.42666666666668,Mission Dolores,,
271,37.75611111111111,-122.50861111111111,Moss Flats Building,,
272,37.78777777777778,-122.4038888888889,Mutual Savings Bank Building,,
273,37.78527777777778,-122.42222222222223,Myrtle Street Flats,,
274,37.771388888888886,-122.40527777777778,National Carbon Company Building,,
275,37.756388888888885,-122.41888888888889,New Mission Theater,,
276,37.794999999999995,-122.40166666666667,Niantic,,
277,37.75222222222222,-122.4063888888889,Ohlandt Newlyweds House,,
278,37.79805555555556,-122.40305555555557,Old Ohio Street Houses,,
279,37.782777777777774,-122.40722222222223,Old U.S. Mint,,
280,37.80416666666667,-122.40277777777779,One Lombard Street,,
281,37.80777777777777,-122.40944444444445,Otis Elevator Company Building,,
282,37.7925,-122.39694444444446,Pacific Gas and Electric Company General Office Building and Annex,,
283,37.79388888888889,-122.40222222222222,Pacific Gas and Electric Company Substation J,,
284,37.79111111111111,-122.42277777777778,Paige Motor Car Co. Building,,
285,37.819722222222225,-122.36611111111111,"Palace of Fine and Decorative Arts, Treasure Island",,
286,37.80277777777778,-122.44833333333334,Palace of Fine Arts,,
287,37.809999999999995,-122.41638888888889,USS ,,
288,37.76833333333333,-122.45333333333333,Park View Hotel,,
289,37.78722222222222,-122.4238888888889,Theodore F. Payne House,,
290,37.772777777777776,-122.43805555555556,Abner Phelps House,,
291,37.79694444444444,-122.39472222222223,Pier One,,
292,37.76222222222222,-122.41472222222222,Pioneer Trunk Factory-C. A. Malm &amp; Co.,,
293,37.80555555555555,-122.42361111111111,Pioneer Woolen Mills and D. Ghirardelli Company,,
294,37.78,-122.51388888888889,Point Lobos Archaeological Sites,,
295,37.79694444444444,-122.39500000000001,Port of San Francisco Embarcadero Historic District,,
296,37.796388888888885,-122.46527777777779,Presidio,,
297,37.808055555555555,-122.42694444444444,Pumping Station No. 2 San Francisco Fire Department Auxiliary Water Supply System,,
298,37.812777777777775,-122.36361111111111,"Quarters 1, Yerba Buena Island Naval Training Station",,
299,37.81194444444444,-122.36416666666666,"Quarters 10 and Building 267, Yerba Buena Island",,
300,37.78722222222222,-122.40027777777779,Rialto Building,,
301,37.79277777777778,-122.39333333333335,Rincon Annex,,
302,37.79055555555556,-122.45277777777778,Roos House,,
303,37.799166666666665,-122.41472222222222,Russian Hill-Macondray Lane District,,
304,37.79833333333333,-122.41638888888889,Russian Hill-Paris Block Architectural District,,
305,37.797777777777775,-122.41444444444446,Russian Hill-Vallejo Street Crest District,,
306,37.77472222222222,-122.43111111111112,Sacred Heart Parish Complex,,
307,37.80333333333333,-122.41722222222222,San Francisco Art Institute,,
308,37.79388888888889,-122.41611111111112,San Francisco Cable Cars,,
309,37.779444444444444,-122.4175,San Francisco Civic Center Historic District,,
310,37.79083333333333,-122.405,San Francisco Fire Department Engine Co. Number 2,,
311,37.80555555555555,-122.42805555555556,San Francisco Maritime National Historic Park,,
312,37.768055555555556,-122.42027777777778,San Francisco National Guard Armory and Arsenal,,
313,37.800555555555555,-122.37527777777777,San Francisco–Oakland Bay Bridge,,
314,37.80722222222222,-122.43111111111112,"San Francisco Port of Embarkation, US Army",,
315,37.801944444444445,-122.41277777777778,San Francisco Public Library North Beach Branch,,
316,37.771388888888886,-122.42555555555556,San Francisco State Teacher's College,,
317,37.79833333333333,-122.39527777777778,M.V. ,,
318,37.75888888888889,-122.41166666666668,Schoenstein and Company Pipe Organ Factory,,
319,37.75861111111111,-122.38944444444445,Irving Murray Scott School,,
320,37.78722222222222,-122.39916666666667,Second and Howard Streets District,,
321,37.81305555555555,-122.36416666666666,"Senior Officers Quarters Historic District, Yerba Buena Island",,
322,37.80361111111111,-122.42194444444445,Sinton House,,
323,37.79361111111111,-122.48277777777778,Six-Inch Rifled Gun No. 9,,
324,37.735,-122.39027777777778,South San Francisco Opera House,,
325,37.77361111111111,-122.44083333333333,Southern Pacific Company Hospital Historic District,,
326,37.77111111111111,-122.44027777777778,John Spencer House,,
327,37.7825,-122.42166666666667,Stadtmuller House,,
328,37.78666666666666,-122.45944444444444,St. John's Presbyterian Church,,
329,37.77361111111111,-122.41444444444446,St. Joseph's Church and Complex,,
330,37.7675,-122.44,St. Joseph's Hospital,,
331,37.7825,-122.4238888888889,St. Paulus Lutheran Church,,
332,37.790277777777774,-122.44611111111111,Swedenborgian Church,,
333,37.78944444444444,-122.43194444444445,Temple Sherith Israel,,
334,37.79055555555556,-122.43472222222222,The Real Estate Associates (TREA) Houses,,
335,37.78944444444444,-122.42666666666668,Tobin House,,
336,37.81472222222222,-122.35916666666667,Torpedo Storehouse-Torpedo (Mine) Assembly Building &amp; Long Range Accuracy Storage Building,,
337,37.75388888888889,-122.4175,Trinity Presbyterian Church,,
338,37.80888888888889,-122.42111111111112,Tubbs Cordage Company Office Building,,
339,37.79527777777778,-122.39361111111111,Union Ferry Depot,,
340,37.76083333333333,-122.38444444444445,Union Iron Works Historic District,,
341,37.78388888888889,-122.41416666666667,Uptown Tenderloin Historic District,,
342,37.796388888888885,-122.40166666666667,U.S. Appraisers Stores and Immigration Station,,
343,37.796388888888885,-122.40083333333334,U.S. Customhouse,,
344,37.77027777777778,-122.42750000000001,U.S. Mint,,
345,37.779444444444444,-122.41111111111111,U.S. Post Office and Courthouse,,
346,37.782222222222224,-122.50444444444445,"Veterans Affairs Medical Center-San Francisco, California",,
347,37.774166666666666,-122.42694444444444,Russell Warren House,,
348,37.791666666666664,-122.44805555555556,Julian Waybur House,,
349,37.77722222222222,-122.4363888888889,William Westerfeld House,,
350,37.79333333333333,-122.42944444444444,Whittier Mansion,,
351,37.79527777777778,-122.43222222222222,Albert Wilford Houses,,
352,37.788888888888884,-122.41111111111111,Woman's Athletic Club of San Francisco,,
353,37.80722222222222,-122.36222222222221,Yerba Buena Island Lighthouse,,
354,37.7825,-122.415,YMCA Hotel,,
